# PRISM wavelength solution using ground-based CV3 data by E. Schlawin. Bin widths at 1-pixel resolution added by J. Kirk
# Pixel, wavelength (um), bin width in 1-pixel-wide bin (um) 
173.000000 2.450723 0.015882 
174.000000 2.466562 0.015798 
175.000000 2.482318 0.015714 
176.000000 2.497991 0.015631 
177.000000 2.513581 0.015550 
178.000000 2.529090 0.015468 
179.000000 2.544518 0.015388 
180.000000 2.559866 0.015309 
181.000000 2.575136 0.015230 
182.000000 2.590327 0.015153 
183.000000 2.605441 0.015076 
184.000000 2.620479 0.015001 
185.000000 2.635442 0.014926 
186.000000 2.650331 0.014852 
187.000000 2.665146 0.014779 
188.000000 2.679888 0.014706 
189.000000 2.694558 0.014635 
190.000000 2.709157 0.014564 
191.000000 2.723686 0.014494 
192.000000 2.738145 0.014425 
193.000000 2.752536 0.014357 
194.000000 2.766858 0.014289 
195.000000 2.781114 0.014223 
196.000000 2.795304 0.014157 
197.000000 2.809428 0.014091 
198.000000 2.823486 0.014026 
199.000000 2.837481 0.013963 
200.000000 2.851412 0.013900 
201.000000 2.865281 0.013838 
202.000000 2.879088 0.013776 
203.000000 2.892833 0.013715 
204.000000 2.906517 0.013655 
205.000000 2.920143 0.013595 
206.000000 2.933708 0.013536 
207.000000 2.947214 0.013478 
208.000000 2.960663 0.013420 
209.000000 2.974054 0.013363 
210.000000 2.987388 0.013306 
211.000000 3.000667 0.013251 
212.000000 3.013890 0.013195 
213.000000 3.027057 0.013141 
214.000000 3.040171 0.013087 
215.000000 3.053231 0.013033 
216.000000 3.066237 0.012980 
217.000000 3.079191 0.012928 
218.000000 3.092092 0.012876 
219.000000 3.104943 0.012825 
220.000000 3.117741 0.012774 
221.000000 3.130490 0.012724 
222.000000 3.143188 0.012674 
223.000000 3.155837 0.012625 
224.000000 3.168437 0.012576 
225.000000 3.180989 0.012527 
226.000000 3.193492 0.012480 
227.000000 3.205948 0.012432 
228.000000 3.218357 0.012386 
229.000000 3.230720 0.012339 
230.000000 3.243035 0.012293 
231.000000 3.255306 0.012248 
232.000000 3.267531 0.012203 
233.000000 3.279713 0.012158 
234.000000 3.291848 0.012114 
235.000000 3.303940 0.012071 
236.000000 3.315989 0.012027 
237.000000 3.327994 0.011985 
238.000000 3.339958 0.011942 
239.000000 3.351878 0.011899 
240.000000 3.363757 0.011858 
241.000000 3.375594 0.011817 
242.000000 3.387390 0.011776 
243.000000 3.399146 0.011735 
244.000000 3.410861 0.011695 
245.000000 3.422535 0.011655 
246.000000 3.434171 0.011616 
247.000000 3.445767 0.011576 
248.000000 3.457324 0.011538 
249.000000 3.468843 0.011500 
250.000000 3.480324 0.011461 
251.000000 3.491766 0.011424 
252.000000 3.503171 0.011387 
253.000000 3.514539 0.011349 
254.000000 3.525870 0.011312 
255.000000 3.537164 0.011276 
256.000000 3.548422 0.011241 
257.000000 3.559645 0.011204 
258.000000 3.570831 0.011168 
259.000000 3.581982 0.011134 
260.000000 3.593098 0.011099 
261.000000 3.604180 0.011064 
262.000000 3.615227 0.011030 
263.000000 3.626239 0.010996 
264.000000 3.637218 0.010962 
265.000000 3.648163 0.010929 
266.000000 3.659076 0.010896 
267.000000 3.669955 0.010862 
268.000000 3.680800 0.010830 
269.000000 3.691614 0.010797 
270.000000 3.702395 0.010765 
271.000000 3.713145 0.010734 
272.000000 3.723863 0.010702 
273.000000 3.734549 0.010671 
274.000000 3.745204 0.010639 
275.000000 3.755828 0.010608 
276.000000 3.766421 0.010578 
277.000000 3.776984 0.010548 
278.000000 3.787516 0.010518 
279.000000 3.798019 0.010488 
280.000000 3.808491 0.010458 
281.000000 3.818935 0.010429 
282.000000 3.829349 0.010399 
283.000000 3.839733 0.010370 
284.000000 3.850089 0.010341 
285.000000 3.860416 0.010313 
286.000000 3.870714 0.010284 
287.000000 3.880984 0.010256 
288.000000 3.891226 0.010228 
289.000000 3.901441 0.010201 
290.000000 3.911628 0.010173 
291.000000 3.921787 0.010146 
292.000000 3.931919 0.010119 
293.000000 3.942024 0.010092 
294.000000 3.952102 0.010065 
295.000000 3.962154 0.010038 
296.000000 3.972179 0.010012 
297.000000 3.982178 0.009986 
298.000000 3.992150 0.009960 
299.000000 4.002097 0.009934 
300.000000 4.012018 0.009908 
301.000000 4.021914 0.009883 
302.000000 4.031784 0.009858 
303.000000 4.041629 0.009833 
304.000000 4.051449 0.009808 
305.000000 4.061244 0.009783 
306.000000 4.071015 0.009758 
307.000000 4.080761 0.009734 
308.000000 4.090483 0.009710 
309.000000 4.100180 0.009686 
310.000000 4.109854 0.009662 
311.000000 4.119504 0.009638 
312.000000 4.129129 0.009614 
313.000000 4.138732 0.009591 
314.000000 4.148310 0.009567 
315.000000 4.157866 0.009544 
316.000000 4.167399 0.009521 
317.000000 4.176909 0.009498 
318.000000 4.186396 0.009476 
319.000000 4.195860 0.009453 
320.000000 4.205302 0.009431 
321.000000 4.214722 0.009409 
322.000000 4.224120 0.009386 
323.000000 4.233495 0.009364 
324.000000 4.242848 0.009342 
325.000000 4.252180 0.009321 
326.000000 4.261490 0.009299 
327.000000 4.270778 0.009278 
328.000000 4.280046 0.009257 
329.000000 4.289292 0.009235 
330.000000 4.298516 0.009214 
331.000000 4.307720 0.009193 
332.000000 4.316903 0.009173 
333.000000 4.326066 0.009152 
334.000000 4.335208 0.009132 
335.000000 4.344329 0.009111 
336.000000 4.353430 0.009091 
337.000000 4.362510 0.009071 
338.000000 4.371571 0.009051 
339.000000 4.380612 0.009031 
340.000000 4.389633 0.009011 
341.000000 4.398634 0.008991 
342.000000 4.407615 0.008972 
343.000000 4.416577 0.008952 
344.000000 4.425519 0.008933 
345.000000 4.434443 0.008914 
346.000000 4.443347 0.008894 
347.000000 4.452232 0.008876 
348.000000 4.461098 0.008857 
349.000000 4.469945 0.008838 
350.000000 4.478774 0.008819 
351.000000 4.487583 0.008800 
352.000000 4.496375 0.008782 
353.000000 4.505148 0.008764 
354.000000 4.513903 0.008745 
355.000000 4.522639 0.008727 
356.000000 4.531357 0.008710 
357.000000 4.540058 0.008692 
358.000000 4.548740 0.008673 
359.000000 4.557404 0.008656 
360.000000 4.566051 0.008638 
361.000000 4.574681 0.008621 
362.000000 4.583293 0.008603 
