  4509.  0.944018483
  4509.00977  0.943995655
  4509.02002  0.94397223
  4509.02979  0.943949401
  4509.04004  0.943924606
  4509.0498  0.943901181
  4509.06006  0.943876982
  4509.06982  0.943851233
  4509.08008  0.943827629
  4509.08984  0.943800688
  4509.1001  0.943773925
  4509.10986  0.943749189
  4509.12012  0.943722904
  4509.12988  0.943694592
  4509.14014  0.943668127
  4509.1499  0.943640709
  4509.16016  0.943612099
  4509.16992  0.943583727
  4509.18018  0.943555892
  4509.18994  0.94352603
  4509.2002  0.943496883
  4509.20996  0.94346714
  4509.22021  0.943437636
  4509.22998  0.943407118
  4509.24023  0.943376362
  4509.25  0.943344653
  4509.25977  0.943314314
  4509.27002  0.943281353
  4509.27979  0.94324851
  4509.29004  0.94321692
  4509.2998  0.943182051
  4509.31006  0.943148494
  4509.31982  0.943115294
  4509.33008  0.943080664
  4509.33984  0.94304502
  4509.3501  0.943010628
  4509.35986  0.942974448
  4509.37012  0.942937911
  4509.37988  0.942902327
  4509.39014  0.942864418
  4509.3999  0.942827404
  4509.41016  0.942789376
  4509.41992  0.942750692
  4509.43018  0.942713678
  4509.43994  0.942673683
  4509.4502  0.942633808
  4509.45996  0.942595601
  4509.47021  0.942554295
  4509.47998  0.942513227
  4509.49023  0.942472994
  4509.5  0.942431211
  4509.50977  0.942387581
  4509.52002  0.942346931
  4509.52979  0.942304909
  4509.54004  0.942261696
  4509.5498  0.942216158
  4509.56006  0.94217205
  4509.56982  0.942127049
  4509.58008  0.942084074
  4509.58984  0.942038655
  4509.6001  0.941992939
  4509.60986  0.941946447
  4509.62012  0.941898525
  4509.62988  0.941851258
  4509.64014  0.941804469
  4509.6499  0.941755593
  4509.66016  0.941706896
  4509.66992  0.941658199
  4509.68018  0.941608965
  4509.68994  0.941559136
  4509.7002  0.941509008
  4509.70996  0.941457212
  4509.72021  0.941407084
  4509.72998  0.941355944
  4509.74023  0.94130379
  4509.75  0.941250205
  4509.75977  0.941198647
  4509.77002  0.941144168
  4509.77979  0.941090465
  4509.79004  0.941036642
  4509.7998  0.940981627
  4509.81006  0.940926135
  4509.81982  0.940870941
  4509.83008  0.940814257
  4509.83984  0.940758705
  4509.8501  0.940701246
  4509.85986  0.94064343
  4509.87012  0.940585852
  4509.87988  0.940526843
  4509.89014  0.940468907
  4509.8999  0.940409064
  4509.91016  0.940349579
  4509.91992  0.940289915
  4509.93018  0.940228641
  4509.93994  0.940166891
  4509.9502  0.940106094
  4509.95996  0.940043628
  4509.97021  0.939980209
  4509.97998  0.939918816
  4509.99023  0.939855158
  4510.  0.939791143
  4510.00977  0.939727128
  4510.02002  0.939661384
  4510.02979  0.939596713
  4510.04004  0.939530492
  4510.0498  0.939463556
  4510.06006  0.939397514
  4510.06982  0.939330578
  4510.08008  0.939262748
  4510.08984  0.939196289
  4510.1001  0.939127862
  4510.10986  0.939058185
  4510.12012  0.93898809
  4510.12988  0.938919425
  4510.14014  0.938848317
  4510.1499  0.938777685
  4510.16016  0.938705862
  4510.16992  0.938634336
  4510.18018  0.93856138
  4510.18994  0.938489377
  4510.2002  0.938414812
  4510.20996  0.938342273
  4510.22021  0.938268661
  4510.22998  0.938193858
  4510.24023  0.938118517
  4510.25  0.93804425
  4510.25977  0.937968194
  4510.27002  0.937891424
  4510.27979  0.937814236
  4510.29004  0.937736571
  4510.2998  0.937660277
  4510.31006  0.937581539
  4510.31982  0.937503159
  4510.33008  0.9374246
  4510.33984  0.937345207
  4510.3501  0.937264085
  4510.35986  0.937183917
  4510.37012  0.937103093
  4510.37988  0.937022865
  4510.39014  0.936939895
  4510.3999  0.936856985
  4510.41016  0.936774254
  4510.41992  0.936690748
  4510.43018  0.936607063
  4510.43994  0.936523616
  4510.4502  0.936438859
  4510.45996  0.936354041
  4510.47021  0.936267912
  4510.47998  0.936183214
  4510.49023  0.936096549
  4510.5  0.936008751
  4510.50977  0.935922682
  4510.52002  0.935835421
  4510.52979  0.935746133
  4510.54004  0.935657799
  4510.5498  0.935569942
  4510.56006  0.935479462
  4510.56982  0.93539089
  4510.58008  0.935300887
  4510.58984  0.935209095
  4510.6001  0.935118616
  4510.60986  0.935027003
  4510.62012  0.934935749
  4510.62988  0.934843123
  4510.64014  0.934751213
  4510.6499  0.934657335
  4510.66016  0.934564173
  4510.66992  0.934469819
  4510.68018  0.934375644
  4510.68994  0.934279978
  4510.7002  0.93418622
  4510.70996  0.934088826
  4510.72021  0.933993995
  4510.72998  0.933897197
  4510.74023  0.933800817
  4510.75  0.933704674
  4510.75977  0.933607101
  4510.77002  0.933509409
  4510.77979  0.93341136
  4510.79004  0.933313131
  4510.7998  0.933212638
  4510.81006  0.933113933
  4510.81982  0.933014035
  4510.83008  0.932914495
  4510.83984  0.93281281
  4510.8501  0.932712257
  4510.85986  0.932610452
  4510.87012  0.932509661
  4510.87988  0.932407439
  4510.89014  0.932305455
  4510.8999  0.932202041
  4510.91016  0.932099462
  4510.91992  0.931994319
  4510.93018  0.931891918
  4510.93994  0.931786418
  4510.9502  0.931682944
  4510.95996  0.931577206
  4510.97021  0.931472778
  4510.97998  0.931365788
  4510.99023  0.931260347
  4511.  0.931153834
  4511.00977  0.931047142
  4511.02002  0.930940688
  4511.02979  0.930832624
  4511.04004  0.930724621
  4511.0498  0.930618286
  4511.06006  0.930508316
  4511.06982  0.93040061
  4511.08008  0.930290937
  4511.08984  0.930182099
  4511.1001  0.930073202
  4511.10986  0.929963291
  4511.12012  0.929851949
  4511.12988  0.929742396
  4511.14014  0.929630935
  4511.1499  0.929521143
  4511.16016  0.929409623
  4511.16992  0.92929846
  4511.18018  0.929186285
  4511.18994  0.929073215
  4511.2002  0.928961337
  4511.20996  0.928849339
  4511.22021  0.928735256
  4511.22998  0.928623497
  4511.24023  0.928509712
  4511.25  0.928395748
  4511.25977  0.928281665
  4511.27002  0.928168535
  4511.27979  0.928053498
  4511.29004  0.927938759
  4511.2998  0.927823246
  4511.31006  0.927707493
  4511.31982  0.927593112
  4511.33008  0.927477241
  4511.33984  0.927360892
  4511.3501  0.927243769
  4511.35986  0.927127957
  4511.37012  0.927010715
  4511.37988  0.926894426
  4511.39014  0.92677635
  4511.3999  0.926660419
  4511.41016  0.926541984
  4511.41992  0.926424146
  4511.43018  0.926306307
  4511.43994  0.926189125
  4511.4502  0.926069677
  4511.45996  0.925951004
  4511.47021  0.925833046
  4511.47998  0.925711632
  4511.49023  0.925594747
  4511.5  0.925474226
  4511.50977  0.925355613
  4511.52002  0.925235927
  4511.52979  0.925116003
  4511.54004  0.924995482
  4511.5498  0.924876928
  4511.56006  0.924755275
  4511.56982  0.924635351
  4511.58008  0.924515963
  4511.58984  0.924395442
  4511.6001  0.924272835
  4511.60986  0.924152553
  4511.62012  0.924031675
  4511.62988  0.923910499
  4511.64014  0.923789203
  4511.6499  0.923666418
  4511.66016  0.923545063
  4511.66992  0.923424125
  4511.68018  0.923301399
  4511.68994  0.923180819
  4511.7002  0.92305702
  4511.70996  0.922935367
  4511.72021  0.922813416
  4511.72998  0.922690153
  4511.74023  0.922567666
  4511.75  0.922445059
  4511.75977  0.922322512
  4511.77002  0.922198474
  4511.77979  0.922076523
  4511.79004  0.921954334
  4511.7998  0.921831191
  4511.81006  0.921708107
  4511.81982  0.921583831
  4511.83008  0.921460688
  4511.83984  0.921337545
  4511.8501  0.921213984
  4511.85986  0.921090245
  4511.87012  0.920967519
  4511.87988  0.920844257
  4511.89014  0.920719683
  4511.8999  0.920596302
  4511.91016  0.920473218
  4511.91992  0.920349956
  4511.93018  0.920225739
  4511.93994  0.920100987
  4511.9502  0.919977486
  4511.95996  0.919854701
  4511.97021  0.919729948
  4511.97998  0.919605911
  4511.99023  0.919483483
  4512.  0.919358253
  4512.00977  0.919234395
  4512.02002  0.919112325
  4512.02979  0.918988109
